num_samples,sampling_time,roadmap_time,pathfinding_time,simplification_time,total_time
2140,0.02997612953186035,4.388561010360718,0.004339456558227539,0.001558542251586914,4.424435138702393
2160,0.03010416030883789,4.423515558242798,0.004692792892456055,0.0017919540405273438,4.460104465484619
2180,0.029742002487182617,4.448333024978638,0.005318403244018555,0.0012934207916259766,4.484686851501465
2200,0.029836416244506836,4.540978908538818,0.0036132335662841797,0.001493215560913086,4.5759217739105225
2220,0.029940128326416016,4.587591886520386,0.004367351531982422,0.0016109943389892578,4.623510360717773
2240,0.03014230728149414,4.545302152633667,0.003443002700805664,0.001855611801147461,4.580743074417114
2260,0.029929161071777344,4.617969989776611,0.0043468475341796875,0.00173187255859375,4.653977870941162
2280,0.03112339973449707,4.629114627838135,0.004007101058959961,0.0018515586853027344,4.6660966873168945
2300,0.02910590171813965,4.685011625289917,0.004651308059692383,0.0012314319610595703,4.720000267028809
2320,0.02951836585998535,4.735628604888916,0.0040895938873291016,0.0012962818145751953,4.770532846450806
2340,0.028706073760986328,4.819642782211304,0.004837751388549805,0.0015306472778320312,4.854717254638672
2360,0.028758525848388672,4.867255687713623,0.005033254623413086,0.0014951229095458984,4.902542591094971
2380,0.02919483184814453,4.872376203536987,0.004942417144775391,0.001790761947631836,4.908304214477539
2400,0.02936244010925293,4.933407545089722,0.004857063293457031,0.0012614727020263672,4.968888521194458
2420,0.029080629348754883,4.950805902481079,0.005540132522583008,0.0016810894012451172,4.987107753753662
2440,0.029576778411865234,5.014284610748291,0.004325151443481445,0.001621246337890625,5.049807786941528
2460,0.029665708541870117,5.075429201126099,0.005057096481323242,0.0015490055084228516,5.111701011657715
2480,0.028917312622070312,5.092890739440918,0.004697322845458984,0.001298666000366211,5.1278040409088135
2500,0.0288388729095459,5.131833791732788,0.0042765140533447266,0.0018887519836425781,5.166837930679321
2520,0.029344797134399414,5.183977842330933,0.0056841373443603516,0.0013883113861083984,5.220395088195801
2540,0.02886199951171875,5.241137981414795,0.0040705204010009766,0.00119781494140625,5.275268316268921
2560,0.028625965118408203,5.287989854812622,0.004991054534912109,0.0015423297882080078,5.32314920425415
2580,0.02953481674194336,5.245906829833984,0.005402326583862305,0.001760244369506836,5.282604217529297
2600,0.028868436813354492,5.386798620223999,0.005782365798950195,0.0012831687927246094,5.422732591629028
2620,0.029685497283935547,5.385495901107788,0.005387544631958008,0.0019583702087402344,5.422527313232422
2640,0.029540061950683594,5.416551113128662,0.005581378936767578,0.0015707015991210938,5.453243255615234
2660,0.02875661849975586,5.43444561958313,0.005442142486572266,0.002209186553955078,5.470853567123413
2680,0.0292966365814209,5.530815601348877,0.006314754486083984,0.002123117446899414,5.568550109863281
2700,0.0312957763671875,5.5730249881744385,0.004576921463012695,0.002031564712524414,5.610929250717163
2720,0.029628753662109375,5.59356427192688,0.0049817562103271484,0.0010771751403808594,5.629251956939697
